customer_id,age,gender,province,region,jewelry_category,material,karat_purity,weight_grams,has_gemstone,occasion,purchase_amount_vnd,estimated_monthly_income_vnd,review_rating,membership_status,discount_applied,promo_code_used,payment_method,shipping_type,purchase_channel,previous_purchases,frequency_of_purchases,recency_proxy_days,monetary_est_vnd,clv_est_vnd,next_period_spend_est_vnd,churn,cluster,cluster_name,churn_proba
3189,20,Nữ,Quảng Nam,Miền Trung,Nhẫn,Vàng 18K,18,1.6,1,Cưới hỏi,6702000.0,24434000.0,3.5,Không,Có,Có,Thẻ tín dụng,Nhận tại cửa hàng,Tại cửa hàng,16,Hàng tháng,34.0,21446000.0,20373700.0,4738744.0,0,3,Khách hàng trung thành,0.25190294511222944
3190,58,Nam,Quảng Ngãi,Miền Trung,Nhẫn,Bạch kim,20,3.61,0,Cưới hỏi,7090000.0,15568000.0,4.1,Không,Không,Không,Thẻ tín dụng,Giao hàng tiêu chuẩn,Online,30,Hàng năm,330.0,42540000.0,41867868.0,606168.0,1,2,Khách hàng có nguy cơ rời bỏ,0.6814288611643817
3191,18,Nam,Khánh Hòa,Miền Trung,Bông tai,Bạc,5,3.15,0,Cưới hỏi,300000.0,18489000.0,4.3,Không,Có,Không,Chuyển khoản ngân hàng,Giao hàng nhanh,Tại cửa hàng,19,Hàng quý,79.0,1140000.0,1134984.0,97925.0,0,3,Khách hàng trung thành,0.3843408361466156
3192,50,Nữ,Hà Nội,Miền Bắc,Nhẫn,Vàng đính đá quý,18,6.51,1,Quà tặng người yêu,14955000.0,18422000.0,3.5,Có,Không,Không,Tiền mặt,Giao hàng tiêu chuẩn,Online,30,Hàng tháng,26.0,89730000.0,103189500.0,21388586.0,0,1,Khách hàng VIP (giá trị cao nhất),0.2501184599201954
3193,50,Nữ,Bà Rịa - Vũng Tàu,Miền Nam,Nhẫn,Vàng đính đá quý,18,3.89,1,Sinh nhật,10649000.0,20725000.0,4.5,Không,Không,Không,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Online,24,Hàng năm,326.0,51115000.0,51472805.0,768862.0,1,2,Khách hàng có nguy cơ rời bỏ,0.6249278495438694
3194,27,Nữ,Đà Nẵng,Miền Trung,Dây chuyền,Vàng 24K,24,7.06,0,Sinh nhật,13566000.0,10440000.0,3.2,Không,Có,Không,Tiền mặt,Giao hàng tiêu chuẩn,Online,16,Nửa năm một lần,187.0,43411000.0,40498122.0,2526466.0,1,3,Khách hàng trung thành,0.597850533923525
3195,53,Nữ,Hà Nội,Miền Bắc,Dây chuyền,Vàng 18K,18,11.75,0,Sinh nhật,16854000.0,27533000.0,3.0,Có,Có,Có,Ví điện tử (Momo/ZaloPay),Giao hàng tiêu chuẩn,Tại cửa hàng,24,Hàng quý,103.0,80899000.0,90242834.0,5697953.0,0,3,Khách hàng trung thành,0.12838659494560442
3196,26,Nam,Bình Dương,Miền Nam,Nhẫn,Bạc,5,7.02,0,Tự mua sắm,924000.0,16794000.0,4.6,Không,Không,Không,Thẻ tín dụng,Giao hàng tiêu chuẩn,Tại cửa hàng,26,Hàng quý,93.0,4805000.0,4866024.0,396227.0,0,3,Khách hàng trung thành,0.5748742798237817
3197,28,Nam,TP. Hồ Chí Minh,Miền Nam,Nhẫn,Vàng 24K,24,2.11,0,Sinh nhật,5093000.0,24260000.0,3.3,Không,Không,Có,Thẻ tín dụng,Giao hàng nhanh,Online,7,Nửa năm một lần,190.0,7130000.0,6692218.0,744856.0,1,0,Khách hàng phổ thông / mới,0.612431799928256
3198,56,Nữ,TP. Hồ Chí Minh,Miền Nam,Dây chuyền,Bạc,5,4.71,0,Quà tặng người yêu,736000.0,17135000.0,2.6,Không,Không,Không,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Online,23,Hàng quý,93.0,3386000.0,3042998.0,267861.0,1,3,Khách hàng trung thành,0.6957719617028382
3199,64,Nữ,Huế,Miền Trung,Vòng tay,Vàng 24K,24,14.9,0,Lễ/Tết,27658000.0,19057000.0,4.6,Không,Có,Không,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Online,30,Hàng năm,329.0,165948000.0,168055540.0,3557787.0,0,1,Khách hàng VIP (giá trị cao nhất),0.2123232426949434
3200,30,Nữ,Huế,Miền Trung,Bông tai,Vàng đính đá quý,18,2.57,1,Sinh nhật,7452000.0,23953000.0,4.5,Có,Không,Có,Tiền mặt,Giao hàng tiêu chuẩn,Online,16,Nửa năm một lần,206.0,23846000.0,29068274.0,964590.0,0,3,Khách hàng trung thành,0.1508181183507089
3201,62,Nam,Bình Định,Miền Trung,Lắc chân,Bạc,5,9.02,0,Tự mua sắm,634000.0,7222000.0,4.5,Không,Không,Có,Chuyển khoản ngân hàng,Giao hàng nhanh,Online,14,Nửa năm một lần,209.0,1775000.0,1787425.0,65860.0,0,0,Khách hàng phổ thông / mới,0.3412326270871157
3202,61,Nữ,Hà Nội,Miền Bắc,Bông tai,Bạc,5,1.87,0,Quà tặng gia đình,300000.0,28571000.0,3.4,Không,Có,Không,Chuyển khoản ngân hàng,Giao hàng nhanh,Online,1,Nửa năm một lần,163.0,60000.0,56658.0,36530.0,0,0,Khách hàng phổ thông / mới,0.34979361584210994
3203,54,Nữ,Vĩnh Phúc,Miền Bắc,Bông tai,Vàng 18K,18,5.02,0,Tự mua sắm,8059000.0,31529000.0,4.0,Không,Không,Có,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Tại cửa hàng,23,Hàng năm,337.0,37071000.0,36273974.0,809455.0,1,2,Khách hàng có nguy cơ rời bỏ,0.4936242321224235
3204,24,Nam,Tây Ninh,Miền Nam,Trang sức bộ,Vàng đính đá quý,18,18.04,1,Sinh nhật,31113000.0,29593000.0,2.5,Có,Có,Có,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Online,30,Hàng tuần,7.0,186678000.0,201798918.0,61700156.0,0,1,Khách hàng VIP (giá trị cao nhất),0.09048305473614468
3205,32,Nam,TP. Hồ Chí Minh,Miền Nam,Vòng tay,Bạc,5,10.03,0,Sinh nhật,300000.0,15013000.0,2.5,Không,Có,Không,Ví điện tử (Momo/ZaloPay),Giao hàng tiêu chuẩn,Tại cửa hàng,19,Hàng tuần,8.0,1140000.0,1018020.0,839684.0,0,3,Khách hàng trung thành,0.43446743191081255
3206,50,Nữ,Huế,Miền Trung,Bông tai,Bạch kim,20,1.89,0,Lễ/Tết,3611000.0,23112000.0,3.1,Không,Có,Không,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Tại cửa hàng,29,Nửa năm một lần,186.0,20944000.0,19419277.0,628265.0,1,3,Khách hàng trung thành,0.672921816012219
3207,65,Nữ,Nam Định,Miền Bắc,Dây chuyền,Bạch kim,20,5.54,0,Lễ/Tết,9323000.0,18776000.0,3.8,Không,Có,Có,Tiền mặt,Giao hàng nhanh,Tại cửa hàng,5,Hàng tháng,29.0,9323000.0,9016273.0,9965949.0,0,0,Khách hàng phổ thông / mới,0.13487904412704413
3208,57,Nữ,TP. Hồ Chí Minh,Miền Nam,Dây chuyền,Vàng 24K,24,10.18,0,Quà tặng người yêu,22450000.0,11017000.0,4.0,Không,Không,Không,Chuyển khoản ngân hàng,Giao hàng nhanh,Online,16,Nửa năm một lần,175.0,71840000.0,70295440.0,4143295.0,1,3,Khách hàng trung thành,0.6151974223746127
3209,38,Nữ,Hải Dương,Miền Bắc,Dây chuyền,Vàng 24K,24,9.98,0,Tự mua sắm,20045000.0,20901000.0,2.8,Không,Có,Có,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Tại cửa hàng,24,Hàng quý,87.0,96216000.0,87566182.0,7188636.0,0,3,Khách hàng trung thành,0.35100323549631335
3210,29,Nữ,Quảng Ninh,Miền Bắc,Nhẫn,Vàng 24K,24,6.86,1,Lễ/Tết,18414000.0,9544000.0,4.7,Không,Có,Không,Tiền mặt,Nhận tại cửa hàng,Tại cửa hàng,11,Hàng tháng,34.0,40511000.0,41256402.0,19987788.0,0,0,Khách hàng phổ thông / mới,0.23565472644205107
3211,64,Nam,Quảng Ninh,Miền Bắc,Bông tai,Bạc,5,4.15,0,Lễ/Tết,727000.0,26036000.0,4.9,Không,Có,Không,Thẻ tín dụng,Giao hàng tiêu chuẩn,Tại cửa hàng,26,Hàng tháng,32.0,3780000.0,3892644.0,564731.0,0,3,Khách hàng trung thành,0.23646729936921243
3212,31,Nữ,TP. Hồ Chí Minh,Miền Nam,Nhẫn,Bạc,5,4.28,0,Quà tặng người yêu,765000.0,25591000.0,2.8,Không,Không,Có,Tiền mặt,Giao hàng nhanh,Online,4,Nửa năm một lần,198.0,612000.0,556981.0,101785.0,1,0,Khách hàng phổ thông / mới,0.5545095861821506
3213,34,Nam,TP. Hồ Chí Minh,Miền Nam,Bông tai,Vàng 18K,18,5.02,1,Sinh nhật,11443000.0,29079000.0,4.6,Không,Không,Không,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Online,26,Hàng tháng,26.0,59504000.0,60259701.0,11367141.0,0,3,Khách hàng trung thành,0.530104272332119
3214,64,Nữ,Hà Nội,Miền Bắc,Lắc chân,Vàng đính đá quý,18,3.15,1,Sinh nhật,8145000.0,25427000.0,4.0,Không,Có,Không,Chuyển khoản ngân hàng,Giao hàng nhanh,Online,2,Hàng tháng,28.0,3258000.0,3187953.0,10030869.0,0,0,Khách hàng phổ thông / mới,0.31734525271412356
3215,44,Nam,Hải Phòng,Miền Bắc,Vòng tay,Vàng 24K,24,15.53,0,Cưới hỏi,33896000.0,17744000.0,3.8,Không,Không,Không,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Online,3,Hàng quý,98.0,20338000.0,19668880.0,12058036.0,0,0,Khách hàng phổ thông / mới,0.45255845411895695
3216,30,Nữ,Quảng Ngãi,Miền Trung,Nhẫn,Bạch kim,20,5.03,0,Tự mua sắm,9272000.0,20389500.0,3.7,Không,Không,Không,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Tại cửa hàng,25,Hai tuần một lần,12.0,46360000.0,44570504.0,25062693.0,0,3,Khách hàng trung thành,0.6230976400648188
3217,18,Nữ,Đắk Lắk,Miền Trung,Dây chuyền,Vàng 18K,18,5.65,0,Sinh nhật,9488000.0,19940000.0,4.4,Không,Không,Không,Ví điện tử (Momo/ZaloPay),Giao hàng tiêu chuẩn,Tại cửa hàng,30,Nửa năm một lần,169.0,56928000.0,57002006.0,2043056.0,1,3,Khách hàng trung thành,0.5908453518948612
3218,38,Nữ,TP. Hồ Chí Minh,Miền Nam,Dây chuyền,Vàng 18K,18,10.65,0,Cưới hỏi,17154000.0,30520000.0,3.0,Có,Không,Không,Thẻ tín dụng,Nhận tại cửa hàng,Online,13,Hàng năm,400.0,44600000.0,49751300.0,1013740.0,1,2,Khách hàng có nguy cơ rời bỏ,0.5455610709205039
3219,65,Nữ,Quảng Ninh,Miền Bắc,Trang sức bộ,Vàng 24K,24,34.67,0,Cưới hỏi,75326000.0,32214000.0,4.0,Có,Không,Không,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Online,7,Nửa năm một lần,185.0,105456000.0,124912632.0,15880761.0,0,1,Khách hàng VIP (giá trị cao nhất),0.23051769693964536
3220,38,Nữ,TP. Hồ Chí Minh,Miền Nam,Bông tai,Bạc,5,2.73,0,Lễ/Tết,764000.0,19691000.0,3.2,Không,Không,Không,Thẻ tín dụng,Nhận tại cửa hàng,Online,17,Nửa năm một lần,184.0,2598000.0,2423674.0,158719.0,1,0,Khách hàng phổ thông / mới,0.7697546386714464
3221,51,Nữ,Tiền Giang,Miền Nam,Bông tai,Bạch kim,20,4.19,0,Lễ/Tết,7944000.0,27940000.0,2.7,Không,Không,Không,Ví điện tử (Momo/ZaloPay),Giao hàng tiêu chuẩn,Online,9,Hàng quý,84.0,14299000.0,12932016.0,3212815.0,1,0,Khách hàng phổ thông / mới,0.7014624750937893
3222,30,Nữ,Gia Lai,Miền Trung,Vòng tay,Vàng 18K,18,11.59,0,Lễ/Tết,18383000.0,16188000.0,3.9,Không,Không,Không,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Online,10,Hàng năm,320.0,36766000.0,35765965.0,2276144.0,1,2,Khách hàng có nguy cơ rời bỏ,0.45507974729375916
3223,55,Nữ,Thái Nguyên,Miền Bắc,Bông tai,Bạc,5,2.96,0,Quà tặng gia đình,347000.0,24354000.0,3.2,Không,Không,Có,Tiền mặt,Giao hàng tiêu chuẩn,Tại cửa hàng,1,Hàng năm,405.0,69000.0,64370.0,18039.0,0,2,Khách hàng có nguy cơ rời bỏ,0.4638114751482787
3224,55,Nữ,TP. Hồ Chí Minh,Miền Nam,Bông tai,Bạc,5,2.54,0,Quà tặng gia đình,328000.0,18854000.0,4.4,Không,Không,Không,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Online,19,Hàng năm,330.0,1246000.0,1247620.0,27003.0,1,2,Khách hàng có nguy cơ rời bỏ,0.6238995480980069
3225,47,Nữ,Lào Cai,Miền Bắc,Nhẫn,Vàng 18K,18,2.99,0,Sinh nhật,5583000.0,22528000.0,4.1,Không,Không,Có,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Tại cửa hàng,5,Hàng tháng,30.0,5583000.0,5494789.0,4844064.0,0,0,Khách hàng phổ thông / mới,0.39847872578050686
3226,55,Nữ,Hà Nội,Miền Bắc,Nhẫn,Bạc,5,3.03,1,Quà tặng người yêu,2246000.0,15547000.0,3.1,Không,Không,Có,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Online,23,Hàng tháng,31.0,10332000.0,9579830.0,2455819.0,0,3,Khách hàng trung thành,0.43867070855836243
3227,45,Nữ,Vĩnh Phúc,Miền Bắc,Nhẫn,Vàng 18K,18,6.53,0,Lễ/Tết,10390000.0,10757000.0,4.7,Không,Không,Có,Tiền mặt,Giao hàng tiêu chuẩn,Tại cửa hàng,7,Hàng tháng,30.0,14546000.0,14813646.0,8426027.0,0,0,Khách hàng phổ thông / mới,0.32484034719761384
3228,36,Nữ,An Giang,Miền Nam,Vòng tay,Vàng đính đá quý,18,9.86,1,Tự mua sắm,22714000.0,11436000.0,3.4,Không,Không,Không,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Tại cửa hàng,27,Hàng tháng,33.0,122656000.0,115824061.0,23464576.0,0,1,Khách hàng VIP (giá trị cao nhất),0.6883031136841595
3229,53,Nữ,Huế,Miền Trung,Lắc chân,Bạc,5,7.77,0,Sinh nhật,405000.0,25262000.0,4.3,Không,Không,Không,Tiền mặt,Giao hàng tiêu chuẩn,Online,21,Hai tuần một lần,12.0,1701000.0,1693516.0,1262280.0,0,3,Khách hàng trung thành,0.5190206511184647
3230,58,Nam,Bà Rịa - Vũng Tàu,Miền Nam,Vòng tay,Vàng 24K,24,8.2,0,Quà tặng gia đình,16500000.0,13680000.0,3.2,Không,Có,Không,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Tại cửa hàng,15,Hàng năm,350.0,49500000.0,46178550.0,1591265.0,0,2,Khách hàng có nguy cơ rời bỏ,0.4179024758924147
3231,58,Nam,Khánh Hòa,Miền Trung,Vòng tay,Bạch kim,20,8.19,0,Cưới hỏi,15396000.0,19092000.0,3.0,Không,Không,Không,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Tại cửa hàng,13,Hàng tháng,32.0,40030000.0,36887645.0,15170956.0,0,0,Khách hàng phổ thông / mới,0.6224225649870883
3232,28,Nữ,Khánh Hòa,Miền Trung,Trang sức bộ,Vàng 18K,18,24.68,0,Quà tặng gia đình,35889000.0,25913000.0,4.7,Không,Có,Có,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Online,10,Hàng tháng,26.0,71778000.0,73098715.0,34046906.0,0,3,Khách hàng trung thành,0.12933418523587364
3233,50,Nam,Hà Nội,Miền Bắc,Nhẫn,Vàng đính đá quý,18,5.29,1,Tự mua sắm,13182000.0,28842000.0,4.8,Có,Có,Có,Tiền mặt,Giao hàng tiêu chuẩn,Online,3,Hàng năm,411.0,7909000.0,9804787.0,815520.0,0,2,Khách hàng có nguy cơ rời bỏ,0.08675866804072592
3234,18,Nữ,Quảng Ngãi,Miền Trung,Nhẫn,Bạc,5,4.78,0,Quà tặng người yêu,300000.0,12224000.0,3.4,Không,Có,Có,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Online,3,Hàng năm,352.0,180000.0,169974.0,31319.0,1,2,Khách hàng có nguy cơ rời bỏ,0.5231879033414432
3235,45,Nữ,Hải Phòng,Miền Bắc,Trang sức bộ,Vàng 24K,24,27.33,0,Lễ/Tết,56667000.0,6000000.0,3.3,Không,Có,Không,Thẻ tín dụng,Giao hàng tiêu chuẩn,Online,18,Hàng tháng,31.0,204001000.0,191475339.0,62532006.0,1,1,Khách hàng VIP (giá trị cao nhất),0.41388185855679144
3236,45,Nam,Quảng Nam,Miền Trung,Trang sức bộ,Bạc,5,25.93,0,Tự mua sắm,1793000.0,15075000.0,4.3,Có,Không,Không,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Online,26,Hàng tháng,26.0,9324000.0,11237285.0,2054316.0,0,3,Khách hàng trung thành,0.27724535048814275
3237,35,Nữ,Hải Dương,Miền Bắc,Bông tai,Vàng 24K,24,2.0,1,Tự mua sắm,7205000.0,21504000.0,3.1,Không,Có,Có,Tiền mặt,Giao hàng tiêu chuẩn,Tại cửa hàng,21,Hàng năm,369.0,30261000.0,28057999.0,541708.0,1,2,Khách hàng có nguy cơ rời bỏ,0.506015055544073
3238,65,Nam,Nghệ An,Miền Trung,Dây chuyền,Vàng đính đá quý,18,3.67,1,Tự mua sắm,8188000.0,26598000.0,4.7,Không,Có,Có,Thẻ tín dụng,Nhận tại cửa hàng,Online,26,Hàng năm,333.0,42578000.0,43361435.0,468674.0,0,2,Khách hàng có nguy cơ rời bỏ,0.14669063467199353
3239,60,Nữ,Bình Định,Miền Trung,Trang sức bộ,Vàng đính đá quý,18,16.74,1,Quà tặng người yêu,31434000.0,13342000.0,2.5,Không,Có,Không,Thẻ tín dụng,Giao hàng nhanh,Tại cửa hàng,23,Nửa năm một lần,173.0,144596000.0,129124228.0,4400287.0,1,1,Khách hàng VIP (giá trị cao nhất),0.6583619982870226
3240,19,Nữ,Hà Nội,Miền Bắc,Bông tai,Bạc,5,3.16,0,Quà tặng người yêu,300000.0,6773000.0,2.9,Không,Có,Có,Ví điện tử (Momo/ZaloPay),Giao hàng tiêu chuẩn,Tại cửa hàng,11,Hàng quý,102.0,660000.0,604428.0,118593.0,0,0,Khách hàng phổ thông / mới,0.3342378860400259
3241,28,Nam,Hưng Yên,Miền Bắc,Bông tai,Bạc,5,2.04,0,Quà tặng người yêu,791000.0,13325000.0,2.8,Có,Không,Không,Thẻ tín dụng,Giao hàng nhanh,Online,29,Nửa năm một lần,194.0,4588000.0,5054600.0,94127.0,1,3,Khách hàng trung thành,0.6069524762545909
3242,27,Nam,Tây Ninh,Miền Nam,Nhẫn,Bạc,5,4.64,0,Quà tặng người yêu,390000.0,15986000.0,3.3,Có,Không,Không,Ví điện tử (Momo/ZaloPay),Giao hàng tiêu chuẩn,Tại cửa hàng,7,Nửa năm một lần,190.0,546000.0,620365.0,63679.0,1,0,Khách hàng phổ thông / mới,0.680497853741351
3243,61,Nữ,Hà Nội,Miền Bắc,Vòng tay,Vàng 18K,18,5.55,0,Cưới hỏi,8364000.0,36273000.0,3.8,Không,Có,Có,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Tại cửa hàng,9,Hai tuần một lần,16.0,15055000.0,14559690.0,18526363.0,0,0,Khách hàng phổ thông / mới,0.14820282650842073
3244,42,Nữ,Lào Cai,Miền Bắc,Lắc chân,Vàng 24K,24,7.29,0,Sinh nhật,16151000.0,21289000.0,4.1,Không,Không,Có,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Online,21,Hàng quý,81.0,67834000.0,66762223.0,4630635.0,0,3,Khách hàng trung thành,0.4292365395864443
3245,52,Nam,Lào Cai,Miền Bắc,Lắc chân,Vàng đính đá quý,18,6.16,1,Quà tặng người yêu,14392000.0,25660000.0,2.8,Không,Không,Không,Tiền mặt,Giao hàng tiêu chuẩn,Online,2,Hàng năm,317.0,5757000.0,5239446.0,1407303.0,1,2,Khách hàng có nguy cơ rời bỏ,0.7356457835021427
3246,56,Nữ,Nghệ An,Miền Trung,Vòng tay,Vàng 18K,18,19.39,0,Sinh nhật,30399000.0,29061000.0,2.7,Có,Không,Không,Tiền mặt,Giao hàng tiêu chuẩn,Online,23,Nửa năm một lần,197.0,139835000.0,153091358.0,5410828.0,0,1,Khách hàng VIP (giá trị cao nhất),0.36897459654101833
3247,54,Nam,TP. Hồ Chí Minh,Miền Nam,Vòng tay,Vàng 18K,18,18.15,0,Cưới hỏi,27107000.0,18093000.0,3.2,Không,Có,Không,Tiền mặt,Giao hàng nhanh,Tại cửa hàng,10,Hàng tháng,26.0,54214000.0,50576241.0,31347678.0,0,0,Khách hàng phổ thông / mới,0.4365270419132274
3248,22,Nữ,Hải Dương,Miền Bắc,Bông tai,Vàng 24K,24,5.76,0,Cưới hỏi,12853000.0,20023000.0,4.0,Không,Không,Không,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Tại cửa hàng,22,Nửa năm một lần,197.0,56553000.0,55337110.0,2967893.0,1,3,Khách hàng trung thành,0.5564175037599006
3249,24,Nam,Đà Nẵng,Miền Trung,Vòng tay,Vàng đính đá quý,18,14.88,1,Quà tặng gia đình,24141000.0,21211000.0,4.0,Không,Có,Không,Chuyển khoản ngân hàng,Giao hàng nhanh,Online,23,Nửa năm một lần,182.0,111049000.0,108661446.0,2784116.0,0,1,Khách hàng VIP (giá trị cao nhất),0.3952290843452983
3250,36,Nữ,TP. Hồ Chí Minh,Miền Nam,Dây chuyền,Vàng đính đá quý,18,14.66,1,Quà tặng gia đình,27911000.0,24404000.0,2.8,Không,Có,Không,Thẻ tín dụng,Giao hàng tiêu chuẩn,Online,3,Hàng tháng,28.0,16747000.0,15241445.0,35603605.0,0,0,Khách hàng phổ thông / mới,0.45573350393015705
3251,34,Nam,Lào Cai,Miền Bắc,Nhẫn,Vàng 18K,18,2.73,0,Lễ/Tết,4728000.0,19140000.0,4.4,Không,Không,Không,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Online,10,Hàng quý,94.0,9456000.0,9468293.0,1462002.0,0,0,Khách hàng phổ thông / mới,0.4978267158272329
3252,53,Nữ,Kiên Giang,Miền Nam,Nhẫn,Vàng 18K,18,4.96,0,Quà tặng người yêu,7288000.0,28488000.0,4.1,Không,Có,Không,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Online,30,Hàng tháng,30.0,43728000.0,43037098.0,8300636.0,0,3,Khách hàng trung thành,0.3820319060770769
3253,25,Nữ,Tây Ninh,Miền Nam,Bông tai,Bạch kim,20,4.72,0,Tự mua sắm,8602000.0,27224000.0,5.0,Có,Có,Không,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Online,28,Hàng năm,331.0,48171000.0,60382349.0,841568.0,0,2,Khách hàng có nguy cơ rời bỏ,0.17445135027627268
3254,35,Nam,Hải Phòng,Miền Bắc,Nhẫn,Vàng 18K,18,4.64,0,Quà tặng người yêu,7233000.0,18116000.0,3.9,Không,Có,Không,Tiền mặt,Giao hàng tiêu chuẩn,Tại cửa hàng,17,Hàng tháng,33.0,24592000.0,23923098.0,5707704.0,0,3,Khách hàng trung thành,0.39615740761860163
3255,29,Nữ,Lào Cai,Miền Bắc,Nhẫn,Vàng đính đá quý,18,2.89,1,Tự mua sắm,8136000.0,25054000.0,3.3,Có,Không,Không,Tiền mặt,Nhận tại cửa hàng,Tại cửa hàng,13,Hàng năm,342.0,21154000.0,24035175.0,743102.0,1,2,Khách hàng có nguy cơ rời bỏ,0.5908498979822392
3256,27,Nam,Nam Định,Miền Bắc,Trang sức bộ,Vàng đính đá quý,18,26.35,1,Lễ/Tết,48600000.0,22344000.0,2.8,Không,Có,Không,Ví điện tử (Momo/ZaloPay),Giao hàng tiêu chuẩn,Tại cửa hàng,19,Hàng quý,83.0,184680000.0,168077268.0,11691715.0,1,1,Khách hàng VIP (giá trị cao nhất),0.6934248308337663
3257,26,Nữ,Thái Nguyên,Miền Bắc,Bông tai,Bạch kim,20,5.86,0,Sinh nhật,9930000.0,38193000.0,4.8,Không,Có,Không,Thẻ tín dụng,Nhận tại cửa hàng,Online,22,Hàng năm,386.0,43692000.0,44744977.0,855563.0,0,2,Khách hàng có nguy cơ rời bỏ,0.3538298760419905
3258,27,Nữ,Quảng Nam,Miền Trung,Nhẫn,Vàng 24K,24,4.9,0,Quà tặng gia đình,9898000.0,25893000.0,2.6,Có,Có,Có,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Online,2,Hàng năm,356.0,3959000.0,4306996.0,878866.0,1,2,Khách hàng có nguy cơ rời bỏ,0.2709638725525688
3259,45,Nữ,Đắk Lắk,Miền Trung,Dây chuyền,Bạc,5,5.98,0,Tự mua sắm,334000.0,23404000.0,3.4,Không,Có,Không,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Online,10,Hàng năm,348.0,668000.0,630792.0,32103.0,1,2,Khách hàng có nguy cơ rời bỏ,0.5993658826645628
3260,37,Nam,Huế,Miền Trung,Bông tai,Vàng đính đá quý,18,1.2,1,Cưới hỏi,6137000.0,16235000.0,3.8,Không,Không,Có,Tiền mặt,Giao hàng tiêu chuẩn,Tại cửa hàng,1,Hàng năm,372.0,1227000.0,1186632.0,589182.0,0,2,Khách hàng có nguy cơ rời bỏ,0.3196111741035887
3261,38,Nam,Hưng Yên,Miền Bắc,Dây chuyền,Vàng 18K,18,4.25,1,Quà tặng người yêu,10689000.0,13039000.0,3.9,Không,Có,Không,Thẻ tín dụng,Giao hàng tiêu chuẩn,Tại cửa hàng,16,Hàng quý,94.0,34205000.0,33274624.0,3637120.0,0,3,Khách hàng trung thành,0.3727021098968643
3262,41,Nam,Hưng Yên,Miền Bắc,Vòng tay,Vàng đính đá quý,18,16.66,1,Lễ/Tết,33070000.0,20389500.0,4.0,Không,Không,Có,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Tại cửa hàng,4,Hàng tháng,27.0,26456000.0,25887196.0,37723908.0,1,0,Khách hàng phổ thông / mới,0.4489946951272384
3263,53,Nữ,Tây Ninh,Miền Nam,Dây chuyền,Vàng 18K,18,8.82,1,Sinh nhật,14399000.0,9222000.0,4.3,Không,Có,Không,Tiền mặt,Giao hàng nhanh,Online,27,Hàng tháng,34.0,77755000.0,77412878.0,10690085.0,0,3,Khách hàng trung thành,0.39872731454405885
3264,59,Nam,Tiền Giang,Miền Nam,Nhẫn,Vàng đính đá quý,18,2.86,1,Quà tặng người yêu,6330000.0,32908000.0,2.8,Có,Không,Không,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Online,12,Nửa năm một lần,175.0,15192000.0,16737026.0,946028.0,0,0,Khách hàng phổ thông / mới,0.4256910012792082
3265,43,Nữ,Hà Nội,Miền Bắc,Bông tai,Bạc,5,5.3,0,Quà tặng người yêu,840000.0,6164000.0,4.3,Không,Không,Có,Tiền mặt,Nhận tại cửa hàng,Online,27,Hàng quý,82.0,4536000.0,4516042.0,372964.0,0,3,Khách hàng trung thành,0.3629493738837415
3266,48,Nữ,TP. Hồ Chí Minh,Miền Nam,Nhẫn,Vàng 24K,24,4.33,0,Quà tặng gia đình,8108000.0,13676000.0,4.7,Có,Có,Có,Tiền mặt,Nhận tại cửa hàng,Online,29,Hàng quý,80.0,47026000.0,57973653.0,3826592.0,0,3,Khách hàng trung thành,0.09842329369024916
